id,case_numbe,QUAD
7382586,101003779363,NW
7408559,101003929493,SW
7288994,101003652497,NE
7299008,101003663750,NE
7360432,101003733983,NE
7370406,101003745473,NE
7316171,101003683210,SW
7268849,101003629930,SE
7275007,101003636963,SE
7317475,101003684630,SE
7245847,101003604236,SE
7258149,101003618059,SE
7275669,101003637755,SE
7292064,101003655845,NE
7310253,101003676439,NE
7310259,101003676445,NE
7339275,101003709593,SE
7341204,101003711732,SE
7406809,101003927436,SW
7235247,101003592395,SW
7236275,101003593594,SW
7283655,101003646651,SW
7283656,101003646652,SW
7283657,101003646654,SW
7287393,101003650770,SW
7298041,101003662643,SW
7298047,101003662650,SW
7298649,101003663372,SW
id,case_numbe,QUAD
7306803,101003672648,SW
7314575,101003681390,SW
7314594,101003681412,SW
7315518,101003682446,SW
7342330,101003712996,SW
7362071,101003735932,SW
7320090,101003687620,SW
7312465,101003678916,SE
7392282,101003889558,SE
7246990,101003605551,SE
7251718,101003610756,SE
7362320,101003736195,SE
7397842,101003906308,SW
7398428,101003907026,SW
7398500,101003907107,SW
7257238,101003617041,NW
7292019,101003655795,NW
7298113,101003662735,NW
7299891,101003664864,NW
7370572,101003745665,NW
7394503,392109-101003892262,NW
7410601,101003932023,NW
7278568,101003641040,NW
7295680,366916-101003659943,NW
7297053,366940-101003661516,NW
7309630,101003675724,NW
7309641,101003675736,NW
7327274,101003695826,NW
7331943,101003701134,NW
7361312,101003735040,NW
7277796,101003640210,SW
7359870,375646-101003733370,SW
7246320,101003604732,SW
7246336,101003604750,SW
7352249,101003724470,SW
7316921,101003684004,SE
7318657,101003685985,SE
7259765,101003619936,SW
7238306,101003595868,SW
7289320,101003652882,SW
7283373,365264-101003646362,SE
id,case_numbe,QUAD
7332903,371852-101003702284,SE
7400761,393230-101003919902,NE
7402160,393497-101003921596,NE
7402176,393499-101003921612,NE
7238384,358244-101003595947,NE
7241091,358723-101003598970,NE
7275319,101003637324,NE
7275327,101003637335,NE
7301625,367668-101003666729,NE
7301644,101003666752,NE
7309285,368419-101003675358,NE
7309286,368418-101003675357,NE
7309363,368576-101003675441,NE
7309367,368580-101003675445,NE
7314726,369200-101003681551,NE
7314734,369225-101003681558,NE
7315923,369575-101003682924,NE
7315926,369581-101003682927,NE
7315927,369580-101003682928,NE
7316669,369764-101003683740,NE
7317738,369897-101003684940,NE
7330488,371451-101003699437,NE
7330491,371453-101003699439,NE
7332986,372072-101003702369,NE
7345099,373858-101003716003,NE
7345100,373860-101003716004,NE
7345101,373859-101003716005,NE
7345102,373862-101003716006,NE
7345103,373863-101003716007,NE
7363386,376365-101003737481,NE
7363387,376364-101003737482,NE
7365050,101003739363,NE
7387583,101003784959,NE
7267876,101003628917,SW
7329632,101003698542,SW
7329633,101003698543,SW
7404471,101003924549,SW
7303607,101003669028,NW
7383633,101003780572,NW
7381740,101003778356,NE
id,case_numbe,QUAD
7258967,101003618961,SE
7272924,363815-101003634664,NW
7238858,101003596457,SW
7282487,101003645370,SW
7282490,101003645373,SW
7296505,101003660903,SW
7298022,101003662621,SW
7412275,101003934201,SE
7364827,101003739124,SE
7393686,101003891284,SW
7238218,101003595778,SW
7256549,101003616257,SW
7316572,101003683641,SE
7312219,101003678659,NE
7273078,101003634820,NE
7282480,101003645363,NE
7288429,101003651873,NE
7305234,101003670828,NE
7270023,101003631368,SW
7270024,101003631370,SW
7289729,101003653316,NE
7291091,101003654758,NE
7292100,101003655886,NE
7351717,101003723854,SW
7244339,101003602605,SW
7307771,101003673715,SW
7313988,101003680644,SW
7310283,101003676472,NE
7310288,101003676479,NE
7365029,101003739341,NE
7370263,101003745305,NE
7376443,378592-101003772402,NE
7280453,101003643181,NE
7280454,101003643182,NE
7307714,101003673654,NE
7325078,101003693379,SW
7289131,101003652663,NE
7296701,101003661131,NE
7307362,101003673239,NE
7309959,101003676084,NE
7313440,101003680017,NE
id,case_numbe,QUAD
7318451,101003685741,NE
7376008,101003771888,NE
7274026,363942-101003635947,SW
7274129,101003636065,SW
7301134,367630-101003666193,SW
7359714,101003733209,SW
7359715,101003733210,SW
7398663,101003907290,NE
7289061,101003652579,NE
7289065,101003652584,NE
7314183,101003680866,NE
7315761,101003682730,NE
7316805,369465-101003683884,NE
7350307,101003722221,NE
7375683,378743-101003771515,NE
7381201,101003777788,NE
7266232,101003627132,SW
7320345,101003687921,SW
7262888,101003623414,SW
7336710,101003706627,SW
7362568,101003736486,SW
7265132,101003625843,SW
7320985,370372-101003688685,SW
7330586,371700-101003699540,SW
7310510,101003676734,NE
7252915,101003612096,SW
7324086,101003692150,SW
7311564,101003677888,SW
7402376,101003921835,NW
7276243,364109-101003638456,NW
7312339,101003678787,NW
7316109,101003683127,NW
7346334,101003717552,NW
7369679,101003744607,NW
7375736,378795-101003771569,NW
7384112,101003781094,NW
7291081,101003654746,NE
7291115,101003654782,NE
7291428,101003655117,NE
7292142,101003655930,NE
id,case_numbe,QUAD
7324021,101003692079,NE
7248033,101003606699,SW
